item_lc116,descricao_item,nbs,descricao_nbs,ps_onerosa,adq_exterior,indop,local_incidencia_ibs,cclasstrib,nome_cclasstrib
03.05,"Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.",1.0105.50.00,Serviços de montagem de estruturas de aço,,,050101,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
03.05,"Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.",1.0105.50.00,Serviços de montagem de estruturas de aço,,,050102,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
03.05,"Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.",1.0105.50.00,Serviços de montagem de estruturas de aço,,,050103,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
03.05,"Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.",1.0105.50.00,Serviços de montagem de estruturas de aço,,,050104,local da prestação,000001,Situações tributadas integralmente pelo IBS e CBS.
03.05,"Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.",1.0105.50.00,Serviços de montagem de estruturas de aço,,,050101,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
03.05,"Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.",1.0105.50.00,Serviços de montagem de estruturas de aço,,,050102,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
03.05,"Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.",1.0105.50.00,Serviços de montagem de estruturas de aço,,,050103,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
03.05,"Cessão De Andaimes, Palcos, Coberturas E Outras Estruturas De Uso Temporário.",1.0105.50.00,Serviços de montagem de estruturas de aço,,,050104,local da prestação,200039,Fornecimento dos serviços e o licenciamento ou cessão dos direitos destinados às produções nacionais artísticas (Anexo X)
04.01,Medicina E Biomedicina.,1.2301.22.00,Serviços médicos especializados ,,,030101,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.01,Medicina E Biomedicina.,1.2301.22.00,Serviços médicos especializados ,,,030102,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.01,Medicina E Biomedicina.,1.2301.22.00,Serviços médicos especializados ,,,030103,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.01,Medicina E Biomedicina.,1.2301.22.00,Serviços médicos especializados ,,,030104,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.01,Medicina E Biomedicina.,1.2301.22.00,Serviços médicos especializados ,S,N,100301,Domicílio principal do adquirente,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.02,"Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.",1.2301.93.00,Serviços laboratoriais ,,,030101,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.02,"Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.",1.2301.93.00,Serviços laboratoriais ,,,030102,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.02,"Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.",1.2301.93.00,Serviços laboratoriais ,,,030103,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.02,"Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.",1.2301.93.00,Serviços laboratoriais ,,,030104,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.02,"Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.",1.2301.93.00,Serviços laboratoriais ,S,N,100301,Domicílio principal do adquirente,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.02,"Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.",1.2301.94.00,Serviços de diagnóstico por imagem,,,030101,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.02,"Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.",1.2301.94.00,Serviços de diagnóstico por imagem,,,030102,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
04.02,"Análises Clínicas, Patologia, Eletricidade Médica, Radioterapia, Quimioterapia, Ultra-Sonografia, Ressonância Magnética, Radiologia, Tomografia E Congêneres.",1.2301.94.00,Serviços de diagnóstico por imagem,,,030103,local da prestação,200029,Fornecimento dos serviços de saúde humana (Anexo III)
